"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 11, 2020","64.24","64.54","64.68","64.14","1.85M","-0.23%"
"Feb 10, 2020","64.39","64.27","64.58","63.96","1.53M","0.26%"
"Feb 07, 2020","64.22","64.20","64.33","64.01","1.58M","0.03%"
"Feb 06, 2020","64.20","63.23","64.71","63.20","2.36M","2.12%"
"Feb 05, 2020","62.87","62.97","63.08","62.73","973.77K","0.26%"
"Feb 04, 2020","62.71","62.58","62.91","62.43","1.29M","0.61%"
"Feb 03, 2020","62.33","62.68","62.87","62.33","1.72M","-0.05%"
"Jan 31, 2020","62.36","62.80","62.84","62.11","1.87M","-0.73%"
"Jan 30, 2020","62.82","62.63","62.83","62.38","876.15K","0.10%"
"Jan 29, 2020","62.76","63.25","63.39","62.72","930.28K","-0.60%"
"Jan 28, 2020","63.14","62.80","63.21","62.71","1.01M","0.72%"
"Jan 27, 2020","62.69","62.28","62.84","62.25","1.67M","0.40%"
"Jan 24, 2020","62.44","62.58","62.93","62.30","1.08M","-0.16%"
