"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 04, 2020","57.22","56.75","57.37","56.51","16.15M","0.69%"
"Jun 03, 2020","56.83","56.52","56.98","56.30","16.09M","0.76%"
"Jun 02, 2020","56.40","55.79","56.45","55.57","17.30M","1.11%"
"Jun 01, 2020","55.78","56.86","56.86","55.77","18.16M","-2.79%"
"May 29, 2020","57.38","55.33","57.79","54.89","34.26M","2.98%"
"May 28, 2020","55.72","55.59","55.78","55.16","15.44M","1.05%"
"May 27, 2020","55.14","54.66","55.21","54.46","17.06M","1.55%"
"May 26, 2020","54.30","54.81","55.24","54.19","20.83M","0.37%"
"May 22, 2020","54.10","53.96","54.29","53.67","19.96M","0.24%"
"May 21, 2020","53.97","54.38","54.63","53.89","18.20M","-0.53%"
"May 20, 2020","54.26","54.64","54.88","54.05","21.41M","-0.22%"
"May 19, 2020","54.38","55.43","55.43","54.32","18.47M","-2.40%"
"May 18, 2020","55.72","55.54","56.20","55.04","15.74M","1.85%"
"May 15, 2020","54.71","54.62","54.76","54.21","10.17M","-0.36%"
"May 14, 2020","54.91","54.63","54.91","53.88","15.86M","0.11%"
"May 13, 2020","54.85","55.16","55.54","54.57","20.60M","-1.10%"
"May 12, 2020","55.46","56.75","56.75","55.45","13.12M","-1.67%"
"May 11, 2020","56.40","56.87","56.90","56.24","12.64M","-1.05%"
"May 08, 2020","57.00","56.22","57.03","56.03","11.10M","2.55%"
"May 07, 2020","55.58","56.10","56.15","55.17","14.08M","-0.11%"
"May 06, 2020","55.64","56.36","56.66","55.54","12.46M","-1.54%"
"May 05, 2020","56.51","56.00","56.94","56.00","10.90M","0.48%"
"May 04, 2020","56.24","56.85","57.03","55.80","11.83M","-1.04%"
"May 01, 2020","56.83","57.76","57.79","56.53","13.86M","-1.08%"
"Apr 30, 2020","57.45","57.83","57.96","57.21","17.53M","-1.15%"
"Apr 29, 2020","58.12","58.38","58.60","57.70","17.82M","0.50%"
"Apr 28, 2020","57.83","57.82","58.38","57.62","13.39M","0.03%"
"Apr 27, 2020","57.81","57.93","58.29","57.20","16.05M","-0.21%"
"Apr 24, 2020","57.93","57.64","57.99","56.83","15.37M","0.59%"
"Apr 23, 2020","57.59","58.12","58.66","57.47","15.68M","-0.69%"
"Apr 22, 2020","57.99","57.41","58.57","57.23","12.70M","2.06%"
"Apr 21, 2020","56.82","57.39","58.04","56.72","14.23M","-2.25%"
"Apr 20, 2020","58.13","58.10","58.91","57.96","14.00M","-0.56%"
"Apr 17, 2020","58.46","58.06","58.68","57.74","15.05M","1.39%"
"Apr 16, 2020","57.66","57.29","58.00","56.85","17.83M","1.28%"
"Apr 15, 2020","56.93","57.56","58.01","56.71","18.37M","-2.08%"
"Apr 14, 2020","58.14","57.31","58.40","56.96","16.77M","2.59%"
"Apr 13, 2020","56.67","57.39","57.60","56.36","12.98M","-1.34%"
"Apr 09, 2020","57.44","56.91","58.10","56.88","19.69M","-0.62%"
"Apr 08, 2020","57.80","57.26","58.02","56.62","18.23M","1.44%"
"Apr 07, 2020","56.98","57.04","57.88","56.41","21.79M","0.49%"
"Apr 06, 2020","56.70","55.77","56.94","54.98","20.28M","3.66%"
"Apr 03, 2020","54.70","55.00","55.24","54.28","17.61M","-1.00%"
"Apr 02, 2020","55.25","53.56","55.50","53.09","20.16M","4.40%"
"Apr 01, 2020","52.92","52.50","53.45","52.16","18.67M","-1.51%"
"Mar 31, 2020","53.73","54.07","54.54","53.55","21.25M","-1.90%"
"Mar 30, 2020","54.77","53.49","55.03","52.94","20.66M","3.79%"
"Mar 27, 2020","52.77","52.05","53.83","51.54","25.36M","-1.44%"
"Mar 26, 2020","53.54","49.69","53.85","49.69","32.62M","7.21%"
"Mar 25, 2020","49.94","49.35","51.91","48.85","38.55M","-0.10%"
"Mar 24, 2020","49.99","51.96","51.96","49.20","40.63M","-0.64%"
"Mar 23, 2020","50.31","50.61","53.27","49.13","39.23M","-2.88%"
"Mar 20, 2020","51.80","52.72","53.04","50.71","46.01M","-3.39%"
"Mar 19, 2020","53.62","53.82","54.90","52.84","33.02M","-1.29%"
"Mar 18, 2020","54.32","53.46","55.88","50.89","38.42M","0.02%"
"Mar 17, 2020","54.31","51.50","55.48","51.49","33.90M","6.51%"
"Mar 16, 2020","50.99","50.90","53.20","49.02","36.99M","-5.87%"
"Mar 13, 2020","54.17","53.00","54.37","51.45","45.74M","5.80%"
"Mar 12, 2020","51.20","51.95","54.00","50.75","45.61M","-6.62%"
"Mar 11, 2020","54.83","55.36","55.53","54.19","21.18M","-2.99%"
"Mar 10, 2020","56.52","56.07","56.89","53.92","34.33M","1.24%"
